latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,source,bright_ti4,bright_ti5
-38.22767,147.17282,,0.38,0.59,2020-04-23,1418,N,nominal,1.0NRT,,0.6,N,SUOMI VIIR,297.3,283.6
-38.226690000000005,147.17198,,0.38,0.59,2020-04-23,1418,N,nominal,1.0NRT,,0.6,N,SUOMI VIIR,295.5,283.9
-37.689479999999996,141.61726000000002,,0.43,0.46,2020-04-23,1554,N,nominal,1.0NRT,,0.8,N,SUOMI VIIR,302.2,283.6
-37.68779,141.61983,,0.43,0.46,2020-04-23,1554,N,nominal,1.0NRT,,0.7,N,SUOMI VIIR,300.0,283.8
-37.669000000000004,148.8018,,0.54,0.42,2020-04-24,418,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,330.6,291.0
-37.67026,148.79575,,0.54,0.42,2020-04-24,418,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,333.5,290.7
-37.67033,148.80042,,0.54,0.42,2020-04-24,418,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,335.9,291.8
-37.66648,148.7991,,0.54,0.42,2020-04-24,418,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,334.1,291.3
-37.72567,148.42288,,0.52,0.42,2020-04-24,418,N,nominal,1.0NRT,,5.0,D,SUOMI VIIR,335.5,293.8
-37.72185,148.42178,,0.52,0.42,2020-04-24,418,N,nominal,1.0NRT,,3.3,D,SUOMI VIIR,330.9,291.4
-38.03974,146.58067,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,3.3,D,SUOMI VIIR,330.6,292.4
-38.04068,146.57556,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,3.3,D,SUOMI VIIR,333.0,292.7
-38.03089,146.5885,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.3,D,SUOMI VIIR,333.3,292.9
-38.027390000000004,146.58739,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,332.8,292.3
-38.02831,146.58238,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,347.1,294.1
-38.02924,146.57736,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,5.8,D,SUOMI VIIR,349.0,294.9
-38.024809999999995,146.58128,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,326.6,291.5
-38.025729999999996,146.57626000000002,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,5.8,D,SUOMI VIIR,328.5,292.1
-38.02665,146.5713,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,5.8,D,SUOMI VIIR,346.6,295.4
-38.022220000000004,146.5752,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,2.5,D,SUOMI VIIR,325.4,292.0
-38.023140000000005,146.57019,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,2.5,D,SUOMI VIIR,328.1,291.1
-37.50058,149.18001,,0.57,0.43,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,325.9,294.1
-37.70578,147.84788999999998,,0.49,0.4,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,330.0,295.6
-37.997,146.11485,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,330.8,292.8
-38.07819,145.3793,,0.41,0.37,2020-04-24,418,N,nominal,1.0NRT,,2.0,D,SUOMI VIIR,325.9,291.2
-38.11168,143.90164,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,1.3,D,SUOMI VIIR,330.4,294.4
-38.11308,143.89278000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,5.7,D,SUOMI VIIR,332.6,295.0
-38.11378,143.88835,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,9.4,D,SUOMI VIIR,348.2,301.8
-38.10975,143.89193999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,10.9,D,SUOMI VIIR,332.9,296.6
-38.11045,143.88751000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,21.9,D,SUOMI VIIR,341.6,298.9
-38.04079,143.91124,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.7,D,SUOMI VIIR,328.6,295.8
-38.0415,143.90681,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,333.7,297.5
-38.037459999999996,143.91038999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.3,D,SUOMI VIIR,332.3,296.2
-38.15405,142.8365,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.5,D,SUOMI VIIR,330.5,292.5
-38.057390000000005,143.42561,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,22.6,D,SUOMI VIIR,334.0,294.2
-37.84574,144.29671000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,8.6,D,SUOMI VIIR,350.6,296.8
-37.84646,144.29224,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.7,D,SUOMI VIIR,344.1,295.8
-37.8472,144.28778,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.7,D,SUOMI VIIR,330.6,294.5
-37.72773,144.22284,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,10.4,D,SUOMI VIIR,355.5,298.4
-37.72439,144.22197,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,26.9,D,SUOMI VIIR,339.5,312.6
-37.72105,144.22111999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,26.9,D,SUOMI VIIR,332.4,292.6
-37.627359999999996,144.76743000000002,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,8.1,D,SUOMI VIIR,346.3,298.6
-37.82946,143.40898,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,19.2,D,SUOMI VIIR,355.6,303.3
-37.84789,143.26772,,0.38,0.36,2020-04-24,418,N,low,1.0NRT,,2.7,D,SUOMI VIIR,326.0,296.1
-37.83424,143.08676,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.6,D,SUOMI VIIR,336.6,297.2
-37.30138,146.15575,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.4,D,SUOMI VIIR,329.5,292.9
-37.30291,146.15313999999998,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.4,D,SUOMI VIIR,333.0,293.4
-37.39779,145.26654,,0.41,0.37,2020-04-24,418,N,nominal,1.0NRT,,3.9,D,SUOMI VIIR,338.4,291.0
-37.773379999999996,142.81856000000002,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.6,D,SUOMI VIIR,337.7,297.8
-37.77005,142.81776000000002,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.6,D,SUOMI VIIR,355.1,297.4
-37.51789,144.02788999999999,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.2,D,SUOMI VIIR,326.2,296.3
-37.68046,142.99248,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,329.4,295.7
-37.67713,142.99168,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,337.2,297.5
-37.673140000000004,142.99527,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,8.7,D,SUOMI VIIR,332.4,297.3
-37.673809999999996,142.99088999999998,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,329.6,296.8
-37.67048,142.9901,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,332.2,296.0
-37.71286,142.70949,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.9,D,SUOMI VIIR,337.2,296.1
-37.71352,142.70508999999998,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.9,D,SUOMI VIIR,346.1,299.6
-37.665079999999996,142.82085,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,12.6,D,SUOMI VIIR,343.5,303.4
-37.66575,142.81644,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.2,D,SUOMI VIIR,331.7,298.1
-37.66175,142.82005,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,12.6,D,SUOMI VIIR,346.9,301.4
-37.17735,145.61217,,0.42,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,341.9,296.9
-37.76662,141.88622,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,7.3,D,SUOMI VIIR,352.1,285.3
-37.76727,141.88173,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.2,D,SUOMI VIIR,325.6,281.9
-37.763259999999995,141.88545,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,23.4,D,SUOMI VIIR,355.4,290.7
-37.7639,141.88098,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,325.2,282.4
-37.58625,142.8306,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,28.3,D,SUOMI VIIR,341.5,309.4
-37.586909999999996,142.8262,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.7,D,SUOMI VIIR,334.4,298.4
-37.47355,143.53825,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,329.7,294.4
-37.58226,142.83418,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.2,D,SUOMI VIIR,344.3,301.8
-37.58292,142.8298,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.2,D,SUOMI VIIR,342.6,304.5
-37.47022,143.53743,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,328.3,295.3
-37.470909999999996,143.53307,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,12.5,D,SUOMI VIIR,343.9,299.0
-37.57893,142.83338999999998,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.2,D,SUOMI VIIR,331.5,297.8
-37.55015,142.72681,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.0,D,SUOMI VIIR,328.0,296.3
-37.327420000000004,144.12361,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,5.7,D,SUOMI VIIR,346.8,293.9
-37.54748,142.72163,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.0,D,SUOMI VIIR,334.0,297.1
-37.32697,144.12454,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.6,D,SUOMI VIIR,337.6,293.2
-37.54699,142.71799,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.6,D,SUOMI VIIR,331.1,298.0
-37.51504,142.72403,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.2,D,SUOMI VIIR,332.7,296.8
-37.48126,142.87906,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,18.5,D,SUOMI VIIR,343.0,301.8
-37.48192,142.87471000000002,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,12.6,D,SUOMI VIIR,342.4,302.9
-37.47793,142.87825,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,18.5,D,SUOMI VIIR,352.6,299.5
-37.478590000000004,142.8739,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,12.6,D,SUOMI VIIR,343.3,297.5
-37.49048,142.77258,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,9.9,D,SUOMI VIIR,347.5,300.8
-37.62256,141.50288,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,6.3,D,SUOMI VIIR,339.4,286.3
-36.85931,146.11334,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,50.9,D,SUOMI VIIR,339.3,294.4
-36.85577,146.11252,,0.44,0.38,2020-04-24,418,N,nominal,1.0NRT,,3.5,D,SUOMI VIIR,327.8,285.0
-37.23352,143.53186000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,342.7,299.4
-37.23019,143.53105,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,10.9,D,SUOMI VIIR,344.6,301.4
-37.37956,142.13255,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,8.7,D,SUOMI VIIR,339.2,289.3
-37.3802,142.12814,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.0,D,SUOMI VIIR,345.4,289.6
-37.20874,142.81696000000002,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.2,D,SUOMI VIIR,343.8,300.7
-37.20712,142.81758,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.9,D,SUOMI VIIR,344.4,300.8
-36.83473,144.95255,,0.41,0.37,2020-04-24,418,N,nominal,1.0NRT,,3.9,D,SUOMI VIIR,341.7,296.6
-36.83367,144.93793,,0.41,0.37,2020-04-24,418,N,nominal,1.0NRT,,11.7,D,SUOMI VIIR,352.6,298.4
-37.04965,143.23518,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.9,D,SUOMI VIIR,347.5,296.0
-37.050329999999995,143.23083,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.9,D,SUOMI VIIR,352.0,295.9
-37.04632,143.23438000000002,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,15.9,D,SUOMI VIIR,344.2,292.4
-37.047,143.23003,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,15.9,D,SUOMI VIIR,353.5,304.4
-37.04769,143.22565,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.9,D,SUOMI VIIR,328.9,291.9
-37.04367,143.22922,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,15.9,D,SUOMI VIIR,346.6,297.7
-36.95098,143.46068,,0.39,0.36,2020-04-24,418,N,low,1.0NRT,,28.2,D,SUOMI VIIR,336.3,310.2
-36.95167,143.45631,,0.39,0.36,2020-04-24,418,N,low,1.0NRT,,39.3,D,SUOMI VIIR,302.2,309.4
-36.94765,143.45985,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,28.2,D,SUOMI VIIR,341.2,301.7
-37.077459999999995,142.00451999999999,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,335.0,292.6
-37.07411,142.00375,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,347.2,296.3
-37.07475,141.99937,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,1.9,D,SUOMI VIIR,331.8,295.4
-37.07076,142.00298999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.3,D,SUOMI VIIR,333.1,296.2
-37.068529999999996,141.97073,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,14.1,D,SUOMI VIIR,354.8,301.8
-36.65611,144.53575,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,5.5,D,SUOMI VIIR,337.8,299.0
-36.65273,144.53488000000002,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,340.9,299.1
-36.648590000000006,144.5385,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,5.3,D,SUOMI VIIR,346.0,298.0
-36.73695,143.96437,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.1,D,SUOMI VIIR,344.9,300.4
-36.7336,143.96355,,0.39,0.36,2020-04-24,418,N,low,1.0NRT,,35.6,D,SUOMI VIIR,337.0,311.8
-36.96441,142.1111,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,7.8,D,SUOMI VIIR,349.6,303.0
-36.96043,142.1147,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,10.7,D,SUOMI VIIR,346.4,300.4
-36.96107,142.11033999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.2,D,SUOMI VIIR,346.9,301.9
-36.95708,142.11395,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,10.7,D,SUOMI VIIR,348.2,300.5
-36.556470000000004,144.35721999999998,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,12.1,D,SUOMI VIIR,335.1,305.7
-36.55721,144.35278,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,12.1,D,SUOMI VIIR,330.4,296.7
-36.29704,145.62169,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.5,D,SUOMI VIIR,327.3,298.8
-36.29789,145.6169,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,327.3,298.0
-36.29356,145.62073999999998,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.5,D,SUOMI VIIR,345.8,298.8
-36.286590000000004,145.61885,,0.43,0.38,2020-04-24,418,N,nominal,1.0NRT,,4.6,D,SUOMI VIIR,337.3,295.7
-36.69348,142.89375,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.4,D,SUOMI VIIR,334.9,301.2
-36.69015,142.89296000000002,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.4,D,SUOMI VIIR,332.6,300.9
-36.815709999999996,141.76735,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,328.9,297.5
-36.81635,141.76297,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.1,D,SUOMI VIIR,332.8,299.5
-36.81173,141.77101000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,332.7,299.0
-36.81236,141.76662,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.0,D,SUOMI VIIR,346.5,299.2
-36.80901,141.76585,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,8.3,D,SUOMI VIIR,348.8,304.6
-36.805659999999996,141.76511000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,8.3,D,SUOMI VIIR,331.5,298.0
-36.552,143.39485,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.3,D,SUOMI VIIR,337.5,299.0
-36.54866,143.39404,,0.39,0.36,2020-04-24,418,N,high,1.0NRT,,11.4,D,SUOMI VIIR,367.0,304.3
-36.54533,143.39323000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,11.4,D,SUOMI VIIR,341.4,297.4
-36.59845,142.94365,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,334.2,301.2
-36.771029999999996,141.78914,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,18.6,D,SUOMI VIIR,332.1,300.6
-36.760329999999996,141.79131,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,56.7,D,SUOMI VIIR,349.2,304.8
-36.741040000000005,141.80511,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,18.1,D,SUOMI VIIR,352.8,302.0
-36.73769,141.80437,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,18.1,D,SUOMI VIIR,352.6,308.9
-36.73832,141.79998999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,5.2,D,SUOMI VIIR,334.4,298.3
-36.73434,141.8036,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,336.2,299.7
-36.81112,141.23636000000002,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,5.2,D,SUOMI VIIR,334.6,298.4
-36.62883,142.09282,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.3,D,SUOMI VIIR,346.3,305.1
-36.62549,142.09206,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,9.6,D,SUOMI VIIR,352.2,307.7
-36.391220000000004,143.46124,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,23.4,D,SUOMI VIIR,349.1,307.9
-36.41261,142.25597,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.5,D,SUOMI VIIR,342.0,299.9
-36.40992,142.25089,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,27.9,D,SUOMI VIIR,340.9,300.4
-36.41056,142.24657,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,27.9,D,SUOMI VIIR,340.8,310.7
-36.41121,142.24225,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.3,D,SUOMI VIIR,332.5,301.8
-36.4445,140.99788,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,3.5,D,SUOMI VIIR,342.1,298.1
-36.441109999999995,140.99715,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,3.5,D,SUOMI VIIR,334.8,297.5
-36.43895,140.98748999999998,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,5.7,D,SUOMI VIIR,344.5,298.7
-36.436170000000004,140.98227,,0.4,0.37,2020-04-24,418,N,nominal,1.0NRT,,3.9,D,SUOMI VIIR,340.3,298.0
-36.249140000000004,142.05003,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.3,D,SUOMI VIIR,340.5,300.2
-36.31092,141.57166,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.3,D,SUOMI VIIR,334.3,300.3
-36.19297,142.27896,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,8.9,D,SUOMI VIIR,338.4,299.4
-36.19426,142.27036,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,30.1,D,SUOMI VIIR,331.6,304.3
-36.19361,142.27466,,0.38,0.36,2020-04-24,418,N,low,1.0NRT,,30.1,D,SUOMI VIIR,367.0,325.9
-36.19028,142.27391,,0.38,0.36,2020-04-24,418,N,nominal,1.0NRT,,30.1,D,SUOMI VIIR,347.4,313.3
-36.19093,142.26959,,0.38,0.36,2020-04-24,418,N,low,1.0NRT,,30.1,D,SUOMI VIIR,304.3,306.7
-36.27263,141.30557,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.6,D,SUOMI VIIR,348.2,303.9
-36.13536,141.63391000000001,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.0,D,SUOMI VIIR,336.3,300.9
-36.05022,141.4503,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,6.4,D,SUOMI VIIR,350.9,301.9
-35.47541,143.12958999999998,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,2.0,D,SUOMI VIIR,332.0,300.0
-35.3793,143.26796000000002,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,3.1,D,SUOMI VIIR,336.5,300.1
-34.85485,143.33427,,0.39,0.36,2020-04-24,418,N,nominal,1.0NRT,,4.8,D,SUOMI VIIR,338.0,297.9
-37.8634,146.2281,,0.74,0.76,2020-04-24,1400,N,nominal,1.0NRT,,1.3,N,SUOMI VIIR,297.9,284.0
-37.9161,146.244,,0.74,0.76,2020-04-24,1400,N,nominal,1.0NRT,,0.7,N,SUOMI VIIR,296.6,281.9
-37.86466,146.22539,,0.74,0.76,2020-04-24,1400,N,nominal,1.0NRT,,1.3,N,SUOMI VIIR,298.1,284.2
-34.18952,142.17891,,0.4,0.37,2020-04-24,1536,N,nominal,1.0NRT,,0.9,N,SUOMI VIIR,306.9,283.0
-34.42315,142.23141,,0.41,0.37,2020-04-24,1536,N,nominal,1.0NRT,,0.9,N,SUOMI VIIR,303.1,281.0
-35.69915,142.21593000000001,,0.41,0.37,2020-04-24,1536,N,nominal,1.0NRT,,0.6,N,SUOMI VIIR,297.8,282.2
-36.70156,146.05147,,0.4,0.44,2020-04-24,1536,N,nominal,1.0NRT,,0.4,N,SUOMI VIIR,295.7,281.8
-36.76294,145.81583999999998,,0.39,0.44,2020-04-24,1536,N,nominal,1.0NRT,,0.9,N,SUOMI VIIR,305.3,281.2
-36.860690000000005,146.11488,,0.41,0.45,2020-04-24,1536,N,nominal,1.0NRT,,0.7,N,SUOMI VIIR,296.8,281.9
-37.14608,144.77165,,0.53,0.42,2020-04-24,1536,N,nominal,1.0NRT,,0.8,N,SUOMI VIIR,295.4,278.6
-37.04035,143.23636000000002,,0.46,0.39,2020-04-24,1536,N,nominal,1.0NRT,,0.9,N,SUOMI VIIR,303.8,271.0
-37.04102,143.24174,,0.46,0.39,2020-04-24,1536,N,nominal,1.0NRT,,1.3,N,SUOMI VIIR,299.2,268.3
-37.043279999999996,143.23006,,0.46,0.39,2020-04-24,1536,N,nominal,1.0NRT,,1.2,N,SUOMI VIIR,307.7,273.2
-37.04396,143.23553,,0.46,0.39,2020-04-24,1536,N,nominal,1.0NRT,,1.2,N,SUOMI VIIR,319.5,270.1
-37.046890000000005,143.22922,,0.46,0.39,2020-04-24,1536,N,nominal,1.0NRT,,1.2,N,SUOMI VIIR,308.1,271.1
-37.04757,143.23468,,0.46,0.39,2020-04-24,1536,N,nominal,1.0NRT,,1.2,N,SUOMI VIIR,295.1,266.8
-37.58043,148.13681,,0.53,0.5,2020-04-24,1536,N,nominal,1.0NRT,,0.8,N,SUOMI VIIR,298.3,279.9
-37.732890000000005,148.42983999999998,,0.55,0.51,2020-04-24,1536,N,nominal,1.0NRT,,0.8,N,SUOMI VIIR,295.5,281.1
-37.51925,143.42571999999998,,0.47,0.4,2020-04-24,1536,N,nominal,1.0NRT,,0.6,N,SUOMI VIIR,299.6,257.0
-37.867090000000005,146.2276,,0.42,0.45,2020-04-24,1536,N,nominal,1.0NRT,,0.4,N,SUOMI VIIR,295.2,283.0
-37.916290000000004,146.24612,,0.42,0.45,2020-04-24,1536,N,nominal,1.0NRT,,2.2,N,SUOMI VIIR,317.9,282.5
-37.91679,146.2513,,0.42,0.45,2020-04-24,1536,N,nominal,1.0NRT,,0.8,N,SUOMI VIIR,297.3,280.5
-37.76354,141.87913999999998,,0.42,0.38,2020-04-24,1536,N,nominal,1.0NRT,,3.1,N,SUOMI VIIR,322.1,277.8
-37.76419,141.88394,,0.42,0.38,2020-04-24,1536,N,nominal,1.0NRT,,1.5,N,SUOMI VIIR,305.4,278.2
-37.76323,141.87762,,0.42,0.38,2020-04-24,1536,N,nominal,1.0NRT,,1.9,N,SUOMI VIIR,314.2,276.0
-37.763870000000004,141.88243,,0.42,0.38,2020-04-24,1536,N,nominal,1.0NRT,,1.9,N,SUOMI VIIR,309.8,278.5
-37.7645,141.88724,,0.42,0.38,2020-04-24,1536,N,nominal,1.0NRT,,0.6,N,SUOMI VIIR,297.3,277.5
-37.7883,141.93173000000002,,0.42,0.38,2020-04-24,1536,N,nominal,1.0NRT,,0.4,N,SUOMI VIIR,296.0,275.1
-38.341770000000004,145.19397,,0.57,0.43,2020-04-24,1536,N,nominal,1.0NRT,,0.9,N,SUOMI VIIR,297.7,281.3
-38.34641,143.99567,,0.46,0.39,2020-04-25,400,N,nominal,1.0NRT,,5.4,D,SUOMI VIIR,336.1,289.7
-37.994659999999996,146.11917,,0.4,0.37,2020-04-25,400,N,nominal,1.0NRT,,3.4,D,SUOMI VIIR,339.4,293.3
-37.995940000000004,146.10988,,0.4,0.37,2020-04-25,400,N,nominal,1.0NRT,,4.5,D,SUOMI VIIR,332.3,293.0
-37.99125,146.11842,,0.4,0.37,2020-04-25,400,N,nominal,1.0NRT,,9.0,D,SUOMI VIIR,356.0,295.5
-37.98721,146.12231,,0.4,0.37,2020-04-25,400,N,nominal,1.0NRT,,9.0,D,SUOMI VIIR,330.2,293.1
-37.98785,146.11768,,0.4,0.37,2020-04-25,400,N,nominal,1.0NRT,,9.0,D,SUOMI VIIR,355.9,296.5
